FIRE_YEAR,FIRE_MGT_ZONE,GENERAL_CAUSE,FINAL_SIZE,LATITUDE,LONGITUDE
1991,MEA,INC,0.1,51.2368,-90.2267
1991,INT,LTG,0.1,50.5102,-91.6602
1991,INT,LTG,0.5,50.2053,-91.6548
1991,MEA,MIS,0.4,51.2317,-90.2356
1991,MEA,RES,0.4,51.1229,-90.2407
1991,MEA,RES,0.1,51.2227,-90.2361
1991,MEA,MIS,0.2,51.7168,-91.8058
1991,MEA,MIS,0.1,51.232,-90.2499
1991,MEA,MIS,0.2,51.1781,-90.213
1991,MEA,RES,0.4,51.2352,-90.2339
1991,MEA,MIS,0.2,51.232,-90.2499
1991,MEA,MIS,1,51.1587,-90.1913
1991,MEA,RES,30,51.7536,-91.8845
1991,INT,LTG,0.3,51.4116,-91.9547
1991,MEA,MIS,0.8,51.2243,-90.2289
1991,INT,LTG,0.7,49.0684,-86.425
1991,INT,LTG,0.1,50.3338,-90.7237
1991,INT,LTG,0.1,50.2529,-90.6378
1991,INT,LTG,0.1,50.052,-91.3517
1991,INT,LTG,0.1,51.0865,-92.2362
1991,INT,LTG,0.1,50.5084,-92.6559
1991,INT,LTG,1.2,50.7655,-92.0074
1991,INT,RWY,4,48.7908,-86.7958
1991,EXT,LTG,23,53.3937,-92.4286
1991,INT,MIS,0.1,49.033,-87.4515
1991,INT,LTG,0.1,50.1434,-91.8384
1991,INT,LTG,0.1,48.9439,-87.0137
1991,INT,LTG,0.1,48.9259,-86.9863
1991,INT,LTG,0.1,49.0156,-86.7538
1991,INT,LTG,1,48.9256,-86.727
1991,INT,LTG,0.1,49.0428,-87.0684
1991,INT,LTG,0.1,49.0338,-87.1368
1991,INT,LTG,0.1,48.7819,-86.8503
1991,INT,RWY,0.8,48.7718,-86.4828
1991,EXT,LTG,130,52.6271,-91.9422
1991,MEA,MIS,30,53.8284,-89.8566
1991,EXT,LTG,0.3,53.1379,-89.362
1991,EXT,LTG,15,53.5676,-91.6863
1991,MEA,LTG,4,51.7734,-89.2465
1991,EXT,LTG,5,52.4138,-92.4266
1991,EXT,LTG,0.4,53.9847,-90.871
1991,MEA,LTG,0.4,51.147,-89.5306
1991,INT,LTG,0.1,50.1701,-91.8098
1991,EXT,LTG,0.5,53.8305,-91.9061
1991,INT,LTG,0.1,50.1782,-91.7255
1991,INT,LTG,0.1,50.0275,-91.9529
1991,MEA,LTG,0.1,51.7213,-90.8574
1991,MEA,LTG,0.2,51.8763,-91.1929
1991,INT,LTG,0.1,50.415,-90.5157
1991,INT,LTG,0.1,50.057,-92.2736
1991,INT,LTG,0.1,50.1935,-91.501
1991,INT,LTG,0.1,50.2706,-91.9757
1991,INT,MIS,0.1,50.1141,-92.2056
1991,EXT,LTG,34,53.8558,-91.7382
1991,EXT,LTG,0.2,53.8413,-89.7678
1991,INT,LTG,1,51.1781,-91.8842
1991,EXT,LTG,0.1,52.1224,-91.9045
1991,EXT,LTG,4187,52.3223,-92.1637
1991,EXT,RES,0.4,53.8184,-89.9015
1991,MEA,LTG,6,51.4664,-91.9491
1991,EXT,LTG,6975,51.994,-89.5402
1991,INT,LTG,0.1,50.2516,-91.8639
1991,MEA,MIS,0.1,51.2317,-90.2356
1991,INT,IDO,0.1,50.7109,-90.6913
1991,INT,LTG,0.1,50.2048,-91.6968
1991,EXT,LTG,5,52.9277,-90.4709
1991,MEA,LTG,7,51.8305,-89.0752
1991,EXT,LTG,0.4,52.8432,-91.2777
1991,EXT,LTG,8625,52.9048,-90.9675
1991,MEA,LTG,0.6,51.8448,-89.7757
1991,MEA,LTG,1,51.5743,-90.6911
1991,MEA,LTG,0.2,51.517,-90.9967
1991,INT,LTG,0.2,50.2141,-91.7246
1991,EXT,LTG,49500,51.909,-91.0506
1991,MEA,MIS,0.2,51.7233,-91.8288
1991,MEA,LTG,0.4,51.8247,-90.6203
1991,MEA,LTG,0.1,51.6731,-90.6861
1991,MEA,LTG,0.4,51.7399,-90.7001
1991,INT,LTG,0.2,50.6631,-91.3149
1991,INT,LTG,0.1,51.1711,-91.7298
1991,MEA,INC,0.2,51.2069,-90.2514
1991,MEA,LTG,2,51.1882,-89.2752
1991,MEA,LTG,4,51.5356,-91.6736
1991,INT,LTG,0.5,50.2045,-91.6688
1991,INT,LTG,0.2,50.9401,-90.3839
1991,EXT,LTG,1510,52.6358,-90.7095
1991,INT,LTG,0.4,51.1986,-91.9652
1991,EXT,LTG,550,51.9735,-89.9555
1991,INT,REC,0.2,50.3686,-91.8751
1991,INT,LTG,0.1,50.0945,-91.6397
1991,INT,LTG,0.4,50.4963,-90.2153
1991,EXT,LTG,50,52.7844,-89.0314
1991,INT,REC,0.2,50.3919,-92.1967
1991,EXT,IDO,510,52.5003,-89.7402
1991,MEA,LTG,1,51.516,-90.9434
1991,EXT,RES,0.1,52.9232,-89.3056
1991,INT,LTG,0.1,50.9527,-90.2679
1991,EXT,LTG,1,52.686,-90.7483
1991,EXT,RES,0.1,52.9232,-89.3056
1991,INT,LTG,0.3,50.1342,-91.2482
1991,MEA,MIS,0.1,51.7279,-91.8345
1991,MEA,LTG,3.5,51.2913,-89.6733
1991,MEA,INC,0.1,51.2345,-90.2397
1991,MEA,LTG,1,51.5398,-89.235
1991,INT,REC,0.2,50.3371,-92.9241
1991,EXT,IDO,55,53.8456,-89.5324
1991,EXT,REC,45,53.8221,-89.9306
1991,EXT,LTG,22400,53.0425,-89.6253
1991,EXT,LTG,5,53.9287,-91.244
1991,EXT,LTG,34000,52.9864,-90.7059
1991,EXT,MIS,0.1,53.8187,-89.8863
1991,INT,LTG,0.1,48.9439,-87.041
1991,MEA,MIS,0.4,51.7269,-91.82
1991,EXT,LTG,0.3,53.8126,-89.9877
1991,MEA,MIS,0.5,51.2352,-90.2325
1991,EXT,LTG,0.2,53.0107,-89.7188
1991,EXT,LTG,0.1,53.0026,-89.8703
1991,EXT,INC,2,53.8385,-89.8497
1991,EXT,INC,2.5,53.8424,-89.9092
1991,EXT,LTG,1.5,53.0919,-89.8225
1991,INT,LTG,0.1,50.0105,-92.0649
1991,INT,LTG,0.1,50.4922,-90.2325
1991,EXT,LTG,1,52.4986,-90.1862
1991,MEA,LTG,0.3,51.5448,-91.9603
1991,EXT,LTG,80,52.5462,-90.7289
1991,EXT,LTG,4180,53.9039,-89.268
1991,INT,LTG,0.1,50.5493,-90.2898
1991,EXT,LTG,25,53.3875,-91.6618
1991,EXT,LTG,0.1,53.7764,-89.9973
1991,EXT,LTG,0.1,53.784,-89.9811
1991,INT,LTG,0.4,50.4725,-90.2336
1991,EXT,REC,15,53.8176,-89.9318
1991,EXT,LTG,15,52.4481,-92.1466
1991,MEA,LTG,0.1,51.4346,-95.086
1991,MEA,INC,0.1,51.8095,-93.9979
1991,EXT,LTG,0.1,53.0436,-93.4475
1991,MEA,INC,0.1,51.8266,-93.9867
1991,EXT,MIS,0.1,53.0708,-93.388
1991,EXT,INC,0.1,53.0599,-93.4208
1991,MEA,LTG,0.1,51.6792,-94.9815
1991,MEA,LTG,0.1,51.679,-94.996
1991,MEA,INC,0.2,51.824,-93.9808
1991,MEA,LTG,0.1,51.4973,-94.831
1991,MEA,INC,0.1,51.8085,-94.0008
1991,MEA,LTG,0.1,51.5511,-95.1058
1991,MEA,LTG,0.2,51.635,-94.9348
1991,MEA,LTG,0.1,51.5347,-95.0185
1991,MEA,LTG,0.1,51.6712,-94.9233
1991,MEA,LTG,0.1,51.3043,-94.8075
1991,MEA,LTG,0.1,51.4275,-94.3377
1991,EXT,LTG,0.1,53.6826,-93.1363
1991,EXT,LTG,8,53.6646,-93.1513
1991,EXT,LTG,13,52.7117,-92.8224
1991,INT,LTG,0.1,48.9168,-86.8089
1991,INT,UNK,1,50.8589,-93.412
1991,MEA,INC,0.1,51.7996,-94.0006
1991,MEA,INC,0.5,51.8033,-93.9804
1991,EXT,LTG,30,52.076,-93.6989
1991,MEA,INC,0.1,51.8178,-93.972
1991,MEA,LTG,0.1,51.1182,-94.9717
1991,MEA,INC,0.1,51.8258,-93.9809
1991,EXT,LTG,225,52.2441,-93.249
1991,MEA,INC,0.1,51.8087,-93.9863
1991,EXT,LTG,25,52.9144,-94.7697
1991,MEA,INC,0.1,51.8087,-93.9863
1991,MEA,INC,0.3,51.8141,-93.9792
1991,INT,REC,0.1,51.0114,-93.8225
1991,MEA,INC,0.1,51.8177,-93.9865
1991,EXT,LTG,3,53.0259,-93.3727
1991,EXT,LTG,0.5,52.9811,-93.3426
1991,INT,LTG,0.1,51.023,-94.326
1991,EXT,REC,0.2,52.1056,-94.4776
1991,INT,LTG,0.1,50.415,-92.1457
1991,MEA,LTG,0.1,51.5973,-94.4293
1991,MEA,LTG,0.1,51.7305,-94.5638
1991,EXT,REC,0.2,53.0532,-93.2536
1991,MEA,MIS,0.1,51.8177,-93.9807
1991,MEA,INC,0.1,51.8085,-94.0008
1991,MEA,INC,0.1,51.8085,-94.0008
1991,MEA,INC,0.1,51.8085,-94.0008
1991,EXT,LTG,21,52.8612,-93.906
1991,INT,LTG,0.4,50.3634,-90.5437
1991,EXT,LTG,6,53.0056,-93.8345
1991,INT,LTG,0.1,50.1681,-91.6278
1991,INT,LTG,1,50.8159,-90.547
1991,INT,LTG,0.1,50.837,-90.6993
1991,INT,LTG,0.1,50.3906,-92.4232
1991,INT,LTG,0.6,50.265,-91.4707
1991,INT,LTG,0.1,50.5152,-92.2102
1991,INT,REC,0.1,51.1086,-90.483
1991,INT,REC,0.1,51.1024,-90.4862
1991,INT,LTG,0.5,50.1369,-91.2495
1991,MEA,LTG,0.1,51.8085,-94.0008
1991,MEA,INC,0.5,51.8087,-93.9863
1991,MEA,LTG,0.1,51.0841,-95.0702
1991,MEA,LTG,0.1,50.8266,-94.8742
1991,INT,LTG,0.1,50.7676,-93.709
1991,INT,LTG,0.1,50.7031,-93.6571
1991,EXT,LTG,0.1,52.1253,-94.6214
1991,INT,LTG,0.1,50.5378,-94.2841
1991,MEA,INC,0.2,51.8177,-93.9865
1991,INT,LTG,0.1,50.5935,-94.1161
1991,INT,LTG,0.1,51.2508,-94.0316
1991,MEA,LTG,0.1,51.8085,-94.0008
1991,INT,LTG,0.2,50.5971,-93.6499
1991,MEA,INC,0.1,51.8177,-93.9778
1991,MEA,INC,0.1,51.8122,-93.9922
1991,MEA,LTG,2,51.8104,-93.9936
1991,INT,LTG,0.1,51.4857,-93.8929
1991,MEA,INC,0.1,51.7996,-94.0006
1991,INT,LTG,0.1,51.13,-93.9532
1991,INT,LTG,0.1,50.5842,-94.2359
1991,INT,LTG,0.2,50.8507,-94.449
1991,INT,IDF,0.1,51.1771,-93.0043
1991,MEA,MIS,0.3,51.8177,-93.9865
1991,EXT,MIS,0.1,53.0709,-93.3433
1991,EXT,MIS,0.2,53.0521,-93.3267
1991,EXT,REC,1.5,52.5777,-94.0581
1991,EXT,INC,235,53.0695,-93.5044
1991,EXT,RES,167,52.6343,-94.058
1991,EXT,INC,0.1,53.1124,-93.3137
1991,EXT,LTG,0.1,53.1831,-92.6035
1991,EXT,MIS,0.1,51.8068,-93.995
1991,MEA,MIS,0.1,51.7996,-94.0006
1991,MEA,INC,0.1,51.7996,-94.0006
1991,MEA,INC,0.1,51.7996,-94.0006
1991,INT,REC,0.1,50.9654,-93.712
1991,INT,REC,0.1,50.9766,-92.9858
1991,INT,LTG,0.1,51.2133,-93.7516
1991,MEA,INC,0.1,51.8131,-93.9922
1991,MEA,RES,0.2,51.8177,-93.9865
1991,INT,IDF,1,50.8134,-93.555
1991,INT,LTG,0.1,48.9709,-86.9863
1991,INT,LTG,1,49.121,-89.1928
1991,INT,LTG,0.1,49.3487,-89.0377
1991,INT,LTG,0.1,50.4882,-93.4708
1991,INT,RES,1.6,50.9066,-93.6187
1991,EXT,RES,0.5,52.2081,-92.7307
1991,EXT,REC,0.4,52.5842,-94.0287
1991,EXT,REC,20,53.0521,-93.3446
1991,INT,LTG,0.6,51.0318,-94.1765
1991,EXT,LTG,41000,53.2507,-92.6553
1991,INT,LTG,0.2,51.3812,-94.1265
1991,INT,LTG,0.4,51.2268,-93.8908
1991,INT,REC,1,51.731,-93.6429
1991,EXT,REC,6.5,53.0631,-93.5118
1991,EXT,RES,0.6,52.6262,-94.0637
1991,INT,LTG,0.1,50.5266,-93.2539
1991,EXT,LTG,9,52.2811,-94.3925
1991,MEA,MIS,0.8,51.8085,-94.0008
1991,MEA,LTG,0.1,51.2868,-94.7781
1991,EXT,REC,0.3,52.5366,-94.1279
1991,INT,LTG,0.1,50.8476,-94.4062
1991,EXT,INC,0.2,53.068,-93.4298
1991,EXT,INC,5,53.0689,-93.4313
1991,MEA,INC,0.1,51.8249,-93.9823
1991,EXT,LTG,0.7,52.6668,-94.0395
1991,MEA,INC,0.1,51.8113,-93.9951
1991,MEA,LTG,0.1,51.5585,-94.4367
1991,INT,REC,0.2,50.594,-93.291
1991,MEA,INC,0.1,51.8131,-93.998
1991,MEA,LTG,0.1,51.7664,-93.9897
1991,MEA,INC,0.1,51.8923,-93.9838
1991,MEA,LTG,0.1,51.1312,-94.9994
1991,MEA,LTG,1.5,51.0211,-94.8606
1991,EXT,INC,1.6,52.1014,-94.3066
1991,EXT,INC,30,52.1028,-94.2556
1991,EXT,INC,4,53.0709,-93.3582
1991,MEA,INC,0.1,51.8104,-93.9979
1991,MEA,INC,0.1,51.8059,-93.9891
1991,INT,LTG,0.1,50.6887,-93.1416
1991,EXT,LTG,8890,52.7687,-94.2005
1991,MEA,MIS,0.1,51.8087,-93.9863
1991,EXT,RES,0.1,52.6172,-94.0635
1991,EXT,MIS,7,53.0503,-93.3267
1991,EXT,LTG,0.1,52.9257,-93.6694
1991,EXT,LTG,15,52.7087,-93.3434
1991,INT,LTG,0.1,50.5811,-94.4265
1991,INT,REC,0.1,50.6101,-93.3222
1991,INT,LTG,0.1,50.7713,-93.2127
1991,INT,LTG,0.1,49.2555,-87.3628
1991,EXT,MIS,0.1,53.044,-93.3431
1991,EXT,INC,0.8,53.044,-93.3431
1991,INT,LTG,0.1,51.134,-94.0147
1991,EXT,REC,0.3,53.0468,-92.7002
1991,EXT,INC,1.5,53.0527,-93.4177
1991,EXT,INC,0.1,53.0437,-93.4176
1991,EXT,INC,0.7,53.053,-93.3431
1991,INT,LTG,0.1,50.6597,-93.7074
1991,INT,LTG,0.1,50.6069,-92.9421
1991,INT,LTG,0.5,45.9355,-77.6186
1991,INT,LTG,0.1,45.5589,-78.8859
1991,INT,MIS,0.1,48.3188,-89.2661
1991,INT,LTG,1,45.852,-78.6816
1991,INT,MIS,0.4,48.5762,-89.8335
1991,INT,RES,0.2,49.0331,-90.469
1991,INT,IDF,0.1,48.1393,-90.7552
1991,INT,REC,0.1,45.6773,-78.9585
1991,INT,REC,0.1,45.8425,-78.6563
1991,INT,REC,0.1,45.5827,-78.7184
1991,INT,RWY,0.2,48.6541,-90.4201
1991,INT,RWY,1.2,48.6243,-88.7777
1991,INT,LTG,0.1,45.9536,-77.9807
1991,INT,RWY,30,48.6803,-88.6438
1991,INT,LTG,2,46.1013,-78.3891
1991,INT,RES,3,48.5615,-89.6972
1991,INT,RWY,0.1,48.6191,-90.0827
1991,INT,RES,0.6,48.2236,-89.5178
1991,INT,REC,0.1,45.4949,-78.402
1991,INT,LTG,0.8,45.9789,-77.8013
1991,INT,REC,0.1,45.4946,-78.3892
1991,INT,REC,0.1,45.5036,-78.3888
1991,INT,REC,0.1,45.6754,-78.8558
1991,INT,INC,10,48.5884,-90.3014
1991,INT,REC,0.1,45.6751,-78.843
1991,INT,LTG,0.1,45.8847,-78.139
1991,INT,LTG,0.1,45.7572,-77.9188
1991,INT,LTG,0.1,46.05,-77.9458
1991,INT,REC,0.1,45.4612,-78.5058
1991,INT,REC,0.6,45.8551,-77.9626
1991,INT,REC,0.1,45.7787,-78.2216
1991,INT,LTG,0.1,48.3254,-90.6121
1991,INT,REC,0.1,49.5264,-90.4021
1991,INT,REC,0.1,45.6519,-78.1894
1991,INT,RES,1.5,48.3373,-89.24
1991,INT,RES,0.1,48.1645,-90.2565
1991,INT,IDF,1,48.8336,-90.8334
1991,INT,REC,0.4,45.7173,-78.2889
1991,INT,LTG,0.2,45.5862,-78.8977
1991,INT,RWY,0.1,45.8763,-77.7774
1991,INT,REC,0.1,45.6076,-78.6148
1991,INT,LTG,2,45.8948,-78.5767
1991,INT,REC,0.1,45.5602,-78.5015
1991,INT,REC,0.1,45.7833,-78.4143
1991,INT,REC,0.1,45.5438,-78.579
1991,INT,MIS,0.1,48.2529,-90.5886
1991,INT,RES,0.7,48.3219,-89.5496
1991,INT,MIS,0.1,48.6506,-89.3217
1991,INT,MIS,0.1,48.3878,-89.8095
1991,INT,MIS,0.3,48.253,-89.8021
1991,INT,RES,0.1,48.6187,-90.0691
1991,INT,MIS,0.1,48.6506,-89.3217
1991,INT,MIS,0.1,48.6291,-90.1228
1991,INT,RES,20,48.4152,-89.3921
1991,INT,MIS,2,48.6317,-89.7688
1991,INT,INC,30,48.5831,-90.0847
1991,INT,MIS,1,48.6506,-89.3217
1991,INT,LTG,0.1,48.3938,-90.0685
1991,INT,LTG,7,48.7971,-90.8077
1991,INT,LTG,0.1,48.7349,-90.8512
1991,INT,LTG,0.4,48.8386,-88.8806
1991,EXT,LTG,512,48.2412,-89.0876
1991,INT,LTG,0.5,48.2257,-89.8141
1991,INT,LTG,0.2,49.3847,-90.9608
1991,INT,LTG,0.9,49.3171,-89.2841
1991,INT,LTG,0.2,49.7917,-90.2073
1991,INT,LTG,0.3,49.1349,-90.6009
1991,INT,LTG,0.3,48.6683,-90.6639
1991,INT,IDF,0.1,49.4342,-90.7243
1991,INT,LTG,0.2,48.1857,-90.0266
1991,INT,LTG,0.7,49.0713,-89.8205
1991,INT,LTG,0.2,48.5103,-90.4274
1991,INT,LTG,2,48.2635,-89.3311
1991,INT,LTG,0.1,48.484,-89.9231
1991,INT,LTG,0.3,48.4034,-90.095
1991,INT,LTG,0.1,48.5912,-90.4233
1991,INT,MIS,0.1,48.1922,-89.3009
1991,INT,LTG,0.1,48.2603,-90.1301
1991,INT,LTG,0.3,48.6185,-90.4355
1991,INT,LTG,0.1,48.7918,-90.1543
1991,INT,LTG,0.1,48.1401,-90.0024
1991,INT,IDO,0.1,48.7118,-88.9303
1991,INT,LTG,0.1,48.9597,-90.8416
1991,INT,LTG,0.5,48.7799,-90.8493
1991,INT,LTG,0.1,49.1699,-90.558
1991,INT,LTG,0.3,49.0488,-90.7967
1991,INT,LTG,0.2,49.2803,-90.8125
1991,INT,LTG,1.5,48.4745,-90.8758
1991,INT,LTG,0.1,48.6501,-90.6512
1991,INT,LTG,2,48.4973,-90.2521
1991,INT,LTG,2,48.5258,-90.3183
1991,INT,LTG,1,50.0416,-89.877
1991,INT,IDF,2.5,48.248,-90.7909
1991,INT,LTG,0.1,48.5214,-90.5217
1991,INT,LTG,0.5,50.0183,-90.0923
1991,INT,REC,0.1,45.4457,-78.6216
1991,INT,REC,0.1,45.5711,-78.5907
1991,INT,REC,0.1,45.6933,-78.4185
1991,INT,REC,0.1,45.4404,-78.3789
1991,INT,REC,0.1,45.5714,-78.6035
1991,INT,LTG,0.1,45.9272,-78.8461
1991,INT,LTG,0.2,48.5084,-88.7059
1991,INT,REC,0.2,50.1447,-90.1084
1991,INT,LTG,0.4,45.5849,-78.3978
1991,INT,REC,0.1,45.6475,-78.3821
1991,INT,REC,0.1,45.6519,-78.1894
1991,INT,MIS,0.1,45.4946,-78.018
1991,INT,REC,0.1,45.5152,-78.1194
1991,INT,MIS,0.1,45.352,-78.0766
1991,INT,MIS,0.1,45.4766,-77.981
1991,INT,REC,0.1,45.0252,-80.0226
1991,INT,REC,0.2,49.4767,-90.598
1991,INT,LTG,0.1,49.0496,-90.8377
1991,INT,LTG,0.3,48.7619,-90.8501
1991,INT,LTG,0.1,48.2723,-90.2507
1991,INT,LTG,0.1,48.8099,-89.4517
1991,INT,LTG,0.7,48.6273,-90.8694
1991,INT,LTG,0.2,49.8256,-90.1219
1991,INT,REC,0.1,48.9395,-90.3098
1991,INT,MIS,0.5,48.3201,-89.6304
1991,INT,REC,0.1,45.9318,-79.1039
1991,INT,REC,0.1,48.4603,-90.2135
1991,INT,REC,0.1,45.7774,-78.5561
1991,INT,REC,0.1,48.7655,-90.1831
1991,INT,LTG,0.1,45.8345,-77.7039
1991,INT,LTG,1.2,45.776,-77.9944
1991,INT,LTG,0.1,45.4041,-78.3678
1991,INT,REC,0.1,45.5039,-78.4015
1991,INT,REC,0.1,45.5714,-78.6035
1991,INT,LTG,0.2,48.3779,-90.5422
1991,INT,LTG,0.1,49.1433,-90.5731
1991,INT,MIS,55,49.0945,-90.8357
1991,INT,LTG,0.1,49.1621,-90.6133
1991,INT,LTG,0.1,49.8778,-90.0492
1991,INT,LTG,0.6,49.9365,-90.2408
1991,INT,MIS,0.1,48.6506,-89.3217
1991,INT,MIS,0.2,48.6381,-90.1223
1991,INT,REC,0.5,48.7129,-90.2404
1991,INT,REC,0.1,48.3019,-89.2114
1991,INT,LTG,1.5,49.6939,-90.2545
1991,INT,RWY,0.1,49.1503,-90.7867
1991,INT,RWY,0.1,49.1419,-90.7706
1991,INT,REC,0.2,48.4183,-90.3375
1991,INT,REC,0.5,48.8441,-89.5351
1991,INT,MIS,0.3,48.6649,-89.4989
1991,INT,REC,0.2,48.136,-89.4059
1991,INT,REC,0.1,48.7986,-89.1106
1991,INT,LTG,0.1,48.9393,-89.2805
1991,INT,REC,0.1,48.3191,-90.7473
1991,INT,IDF,4.5,48.6672,-90.6096
1991,INT,RWY,0.1,48.3793,-89.3904
1991,INT,RWY,0.2,48.3877,-89.4178
1991,INT,RWY,0.1,48.3874,-89.4313
1991,INT,REC,0.5,48.1143,-90.4204
1991,INT,LTG,2.5,49.9538,-90.2119
1991,INT,LTG,0.1,48.7415,-90.3068
1991,INT,LTG,0.4,50.0353,-89.7649
1991,INT,LTG,3,49.0697,-89.8889
1991,INT,REC,0.1,48.7854,-89.3279
1991,INT,LTG,0.2,49.1208,-90.0015
1991,INT,MIS,0.1,48.6857,-89.3641
1991,INT,LTG,0.1,48.9009,-90.5985
1991,INT,LTG,0.1,48.8183,-90.5207
1991,INT,LTG,0.1,48.7164,-90.3897
1991,INT,LTG,0.1,48.8458,-90.5466
1991,INT,REC,0.5,49.5206,-89.8463
1991,INT,REC,0.1,48.8605,-89.1678
1991,INT,LTG,0.1,49.7704,-90.0696
1991,INT,LTG,0.1,48.5354,-90.7648
1991,INT,LTG,0.1,48.4926,-90.4419
1991,INT,LTG,0.1,48.4773,-90.5644
1991,INT,LTG,0.1,48.9787,-90.8954
1991,INT,LTG,0.1,48.7709,-90.4141
1991,INT,LTG,0.1,48.8587,-90.7368
1991,INT,LTG,0.1,48.9579,-90.746
1991,INT,REC,0.2,48.9287,-89.3619
1991,INT,LTG,0.1,48.835,-90.0838
1991,INT,LTG,0.3,48.5389,-90.9544
1991,INT,LTG,0.3,48.3584,-90.4756
1991,INT,LTG,0.1,48.6735,-90.9353
1991,INT,LTG,0.1,48.6273,-90.8694
1991,INT,LTG,0.1,48.9155,-90.8844
1991,INT,LTG,0.1,48.6448,-90.8415
1991,INT,LTG,0.1,48.6545,-90.8818
1991,INT,LTG,0.3,48.5056,-90.2246
1991,INT,LTG,0.1,48.0241,-89.5885
1991,INT,REC,0.1,48.224,-90.9535
1991,INT,REC,0.2,48.5178,-88.6791
1991,INT,IDF,0.1,48.858,-90.2869
1991,INT,MIS,0.4,48.6686,-89.3225
1991,INT,LTG,0.2,49.3525,-89.3133
1991,INT,REC,0.1,48.8955,-89.2239
1991,INT,REC,0.5,48.8995,-89.0057
1991,INT,LTG,0.4,49.347,-89.5746
1991,INT,LTG,2.7,48.3784,-90.5691
1991,INT,RWY,0.1,48.8116,-88.5173
1991,INT,LTG,2.5,48.3823,-90.7581
1991,INT,RWY,0.5,48.6283,-88.8104
1991,INT,RWY,0.1,48.7138,-88.6258
1991,INT,RWY,0.1,48.703,-88.6309
1991,INT,REC,0.1,48.3093,-90.7073
1991,INT,MIS,0.1,48.2404,-89.5725
1991,INT,MIS,0.1,48.6506,-89.3217
1991,INT,LTG,4.5,49.4236,-89.358
1991,INT,REC,0.1,48.8867,-89.2099
1991,INT,MIS,0.1,45.313,-79.9922
1991,INT,RES,0.1,45.5111,-80.0015
1991,INT,UNK,0.8,45.05,-79.7936
1991,INT,MIS,1.5,45.7667,-80.5628
1991,INT,RES,0.1,45.4406,-80.1945
1991,INT,RES,0.1,45.2859,-79.9799
1991,INT,MIS,0.1,45.6762,-80.4479
1991,INT,REC,0.2,50.7001,-88.2461
1991,INT,RES,0.1,45.2857,-79.9544
1991,INT,MIS,0.1,50.302,-89.0501
1991,INT,REC,0.5,45.374,-79.7868
1991,INT,RWY,0.1,45.4405,-80.1689
1991,INT,RWY,0.1,45.1759,-79.7783
1991,INT,UNK,0.1,45.1337,-80.0717
1991,INT,RES,0.1,45.3126,-79.9412
1991,INT,RES,0.1,45.562,-79.693
1991,INT,RES,0.2,45.3867,-80.208
1991,INT,UNK,0.6,45.3114,-79.8264
1991,INT,LTG,0.1,50.0416,-89.025
1991,MEA,LTG,1,50.4778,-89.692
1991,INT,REC,1.2,50.9479,-88.5801
1991,INT,MIS,0.1,50.8871,-88.4074
1991,INT,LTG,0.2,50.0248,-89.4292
1991,INT,MIS,0.3,50.2787,-89.2877
1991,INT,REC,0.1,50.0335,-89.4436
1991,INT,RWY,2.5,44.8121,-79.4698
1991,INT,LTG,0.2,50.0319,-89.0665
1991,INT,REC,0.6,45.0625,-76.6512
1991,INT,LTG,0.3,49.9238,-89.0758
1991,INT,LTG,0.1,49.9299,-89.2293
1991,INT,REC,1.5,50.1284,-89.6303
1991,INT,MIS,0.2,50.8019,-89.2564
1991,INT,LTG,0.1,50.3888,-88.6881
1991,INT,REC,0.3,50.1828,-89.9835
1991,INT,LTG,0.2,49.9299,-89.2293
1991,MEA,LTG,0.2,50.4979,-89.9752
1991,INT,RES,0.4,45.0376,-76.4981
1991,INT,RES,0.2,45.3636,-76.3407
1991,INT,MIS,0.1,45.2205,-76.2609
1991,INT,RES,0.1,45.23,-76.2102
1991,INT,MIS,0.1,45.3455,-76.353
1991,INT,RES,0.1,45.2389,-76.2231
1991,INT,RES,1.8,44.9744,-76.5091
1991,INT,RES,0.2,45.1652,-76.3742
1991,INT,RES,0.3,45.1497,-76.1449
1991,INT,REC,0.8,45.1802,-76.6037
1991,INT,RES,0.4,45.0014,-76.5099
1991,INT,REC,0.1,45.374,-79.7868
1991,INT,REC,0.1,45.7466,-80.1772
1991,INT,RES,0.6,45.2401,-79.8915
1991,INT,REC,0.8,45.0971,-80.0087
1991,INT,REC,1.5,46.0176,-80.3283
1991,INT,REC,1,45.1062,-80.0213
1991,INT,MIS,0.2,45.0193,-76.523
1991,INT,LTG,0.1,45.0939,-76.309
1991,INT,MIS,0.1,49.9677,-89.1335
1991,INT,INC,20,45.0795,-76.7152
1991,INT,UNK,0.1,45.3602,-80.2722
1991,INT,REC,8,45.1879,-76.693
1991,INT,MIS,0.1,45.0926,-78.1407
1991,INT,LTG,0.1,45.0747,-76.4101
1991,INT,RES,0.2,45.1656,-76.336
1991,INT,REC,9,45.2397,-76.1467
1991,INT,MIS,0.1,45.2208,-76.2354
1991,INT,REC,0.2,45.2655,-76.2619
1991,INT,RES,0.1,45.1369,-76.4753
1991,INT,MIS,0.1,45.1481,-76.2975
1991,INT,RES,0.1,45.3105,-76.2629
1991,INT,REC,0.1,45.2537,-76.491
1991,INT,REC,1,45.2257,-76.5667
1991,INT,MIS,0.6,45.2293,-76.2738
1991,INT,LTG,0.1,45.1583,-76.1832
1991,INT,LTG,0.4,45.0907,-76.563
